rating,timestamp,helpful_vote,verified_purchase,review,polarity,subjectivity
5,2015-03-22 16:02:38.000,3,True,great product cust service long version amazing customer service order standard length come nice case work great sound quieter muffle heavy sound deadening reduction thing comfortable ear ring probably sound reduction try block snore use band rehearsal concerts.)<br />the standard beat short work fine difficult remove finger grab small stem stick ear email downbeat send pair long stem plug replacement free charge work great trouble removing.<br />it awesome find company stand product care customer,0.274603,0.554762
1,2017-01-27 19:08:14.000,0,True,dislike way hard long hair,-0.170833,0.470833
5,2015-05-24 16:07:18.000,0,True,great purchase pleased knee support great support breathable,0.700000,0.833333
3,2018-05-23 04:05:31.476,0,False,definitely zinger!1 disappointment love celestial seasonings teas 20 year sure expect taste like know non alcoholic surprised flavor try double bag difference,0.035714,0.541270
3,2016-10-09 11:45:12.000,0,True,stars work want,0.000000,0.000000
5,2021-11-29 18:12:34.949,2,True,use cat help past year,-0.250000,0.250000
5,2023-01-13 10:49:59.397,0,True,finally wipe trick wipe hand dirty,-0.300000,0.900000
5,2018-07-13 19:31:43.509,1,True,great package bag durable strength arrive time great package bag durable strength easy load popcorn scooper,0.677778,0.777778
5,2017-01-12 00:54:18.000,0,True,great buy exactly want low profile turn quickly come battery battery include,0.345833,0.450000
5,2016-12-14 01:35:33.000,10,True,star work great,0.800000,0.750000
5,2016-05-16 20:55:24.000,0,True,great priduct great product unlike substrate smell bad find sand substrate absorb odor come replace sand easy clean scoop soiled area rest smell,0.340000,0.740000
4,2022-07-19 13:29:18.872,0,True,simple effective build portable effective device,0.400000,0.652381
5,2021-07-07 20:53:39.275,0,True,uplife love scent citrus uplifting earthy undertone remind smell rain throw great date new bottle long,0.346591,0.551136
5,2021-07-10 18:21:51.841,0,True,work actually work hour job right simple cure,0.095238,0.330952
5,2016-09-11 06:06:56.000,0,True,love tea ur sight ... love tea ur sight order different flavor different vender,0.250000,0.600000
5,2016-05-01 01:17:50.000,1,True,great tool hair ... great tool hair fine think work thick coarse hair fine hair natural wave work good hair like min hair morning recommend hair texture complain brush head hot fast happy purchase,0.380303,0.629545
1,2017-08-14 06:03:32.722,1,False,inferior quality price favor ... inferior quality price favor scamme company new direction entirely greed base beachbody old,-0.140909,0.569886
1,2022-04-14 23:17:24.020,0,True,product high review heat foot bubble .... loud 20 bucket,0.130000,0.670000
5,2017-08-09 04:14:36.886,0,True,good great product,0.750000,0.675000
2,2020-09-21 22:21:46.639,0,True,quiet .. dog scared product quiet dog scared grind noise return,0.000000,0.333333
5,2017-11-17 00:52:16.452,0,True,pedifix felt tastic callus protectors purchase product like callous pad glad amazon carry day depend hard walk foot stay easily remove reposition apply product retain adhesiveness carefully remove reposition reapplie good product callous relief find,0.248333,0.795000
4,2016-11-01 13:07:34.000,2,True,want like want like taste sub par brand fantastic love collagen peptide whey protein leave desire watery blend smoothie,0.450000,0.750000
4,2020-02-08 19:10:04.713,0,True,good far good comfortable block extra noise,0.380000,0.620000
5,2020-03-27 14:48:55.776,0,True,perfect works perfect buy,1.000000,1.000000
5,2017-12-13 02:19:41.965,0,True,stars love roller pick great handle great,0.700000,0.700000
5,2020-03-15 05:44:48.053,0,True,feel refreshingly minty lady item feel absolutely refreshing like cool cucumber mint peach love happy purchase especially grateful amazon carry product literally sell ... thank amazon,0.441667,0.875000
5,2019-11-08 23:54:27.377,0,True,love ripple absolutely delicious nice 100 allergen free safe order,0.600000,0.780000
2,2020-11-20 17:26:06.910,1,True,worth past dirt- strong good job,0.295833,0.420833
5,2018-10-22 16:49:08.317,1,True,awesome latex daughter love latex,0.750000,0.800000
5,2021-03-14 09:25:09.398,0,True,bathroom spray like scent br />does purpose,0.000000,0.000000
4,2020-05-23 08:18:31.916,0,True,gift short uncle great gag gift,0.400000,0.525000
5,2020-12-05 07:28:54.571,0,True,high quality picky quality organic food product feel like great choice,0.480000,0.645000
4,2017-08-25 02:33:33.322,1,True,pretty want feel bristle ... pretty want feel bristle buy soft change review star notice 34;soft&#34 description seller conscientious response feedback,0.200000,0.783333
1,2016-12-14 18:29:52.000,15,True,star rust werk,0.000000,0.000000
3,2016-10-01 00:35:07.000,0,True,star ok,0.500000,0.500000
5,2015-06-08 22:34:19.000,0,True,stars bueno,0.000000,0.000000
5,2021-06-01 03:59:34.201,0,True,use plantar fasciitis taping use pre tape tape arch pf work skin irritation,0.000000,0.000000
5,2020-02-19 11:28:30.071,0,True,cutie granddaughter love,0.500000,0.600000
4,2019-03-22 00:17:55.202,0,True,great quality love material work great daughter love,0.650000,0.675000
5,2021-12-08 11:43:14.138,0,False,skeptical vacuum strong sure hair stay compartment suppose blade good job impressed,0.354167,0.620370
5,2021-04-06 18:03:48.628,0,True,great doe body great price fast service amazon,0.600000,0.700000
1,2022-09-15 18:55:38.250,0,True,expect product tablet long resolve scent worth purchase use buy different product disappointed,-0.125000,0.462500
5,2018-02-15 05:04:14.458,0,True,star great quality,0.800000,0.750000
5,2015-11-09 19:50:19.000,0,True,piwerstep review prompt service pleased,0.500000,1.000000
5,2019-07-25 17:51:35.473,20,True,exactly describe work amazing like natural product mainly bee wax leather conditioner pretty harsh feel bad use dog happen lick couch immediate result great update protection time,0.158333,0.625000
1,2022-08-28 17:58:52.574,0,True,come cowboy boot expect sticker stick middle cowboy boot,0.000000,0.000000
1,2018-03-31 17:50:47.000,0,True,extremely disappointed siren work second 34;review.&#34 extremely disappointed siren work company review buy product good fail manufacturing,-0.260000,0.480000
5,2020-07-06 13:38:28.917,0,True,love nice touch,0.550000,0.800000
4,2019-01-20 21:09:24.040,2,True,work purpose like hope help wean 2.5 year old finger/ pacifier lose product great complaint shape ideal chew bit wide daughter drool lot use couple time string bit grimy able remove wash sterilize silicone string work help skinny stick poke easy,0.333333,0.572619
5,2019-12-05 21:54:42.794,0,True,great quality got hair dye tube work perfect remove,0.900000,0.875000
4,2020-10-25 15:32:17.919,0,True,easy swallow pill pill easy swallow smell,0.433333,0.833333
4,2017-03-18 22:58:52.000,0,True,star like waste bit foundation,-0.200000,0.000000
5,2017-02-03 01:47:14.000,0,True,star taste like ego,0.000000,0.000000
1,2021-09-21 16:37:13.114,0,True,impressed product work try twice difficulty find video german find read manual ans light scratch present,0.350000,0.425000
5,2020-12-08 20:52:55.570,1,True,great dryer hair dryer great addition hair care regimen love easy use enjoy finished result hair feel,0.586667,0.686667
1,2022-03-25 13:17:31.576,0,True,finger nail polish literally fingernail polish tooth ha ha ha unevenly taste like fingernail polish sure expect certainly fingernail polish whelp live learn,0.162662,0.540079
1,2021-03-02 21:54:03.814,1,True,worth money spray horrible glass shower door follow direction spray hard glass door fact sticky shower door look bad start,-0.422917,0.577083
5,2019-01-09 18:46:19.771,0,True,clean easy load cleaning supply,0.400000,0.766667
5,2019-08-06 10:49:07.073,2,True,organic barley grass powder use product health reason enjoy smoothie .. natuaral,0.400000,0.500000
5,2022-04-09 11:26:31.970,0,True,amazing far good taste bar tree nut,0.466667,0.833333
5,2021-05-22 10:51:21.040,0,True,love biz use product year non chlorine bleach clothe color pop,0.500000,0.600000
5,2017-08-22 06:14:42.630,0,True,awesome mix yummy protein bar taste great nutritious workout need protein great set mix thing change bored great sampler try new flavor,0.506061,0.784091
5,2014-07-02 21:27:53.000,0,False,regular festival concert attendee come home time ear ring find normal hear stellar review sound quality protection ear downbeats case boyfriend convenient small case easily hang key backpack muffle sound hear intricate 34;bam booms&#34 damage use religiously event use unfortunately lose weekend place order new thank downbeats awesome little helper drastic impact,0.140938,0.554985
5,2018-07-24 01:16:08.299,20,True,kid fine mist videoid bdf9ab525e63ea1717ee02699c4e204b kid fine mist spray fine look like smoke feel great hot dry weather!<br />haven't test charger love spray care charger great option too!<br />the water container screw secure!<br />it look like hold spray fine alot use fill!<br />it come beautifully package come sleeve case feel alil paranoid leak pretty secure,0.454167,0.679167
1,2020-11-24 18:44:49.064,0,True,huey lewis news face breakout,0.000000,0.000000
5,2023-03-16 22:37:01.523,0,False,easy use gentle skin toner work pretty easy use cotton ball pump time immediately skin feel soft look bright suppose use day add morning routine impressed skin feel like dispense method waste,0.364583,0.702083
5,2019-07-08 16:19:02.641,0,True,good price wife love,0.600000,0.600000
5,2014-06-26 13:14:29.000,0,False,star nice product,0.600000,1.000000
5,2022-09-27 23:08:17.149,3,True,skin look ... dewy moist miracle bottle love this.grt price definitely buy skin look great thank,0.433333,0.616667
1,2023-05-09 01:12:05.545,0,True,pool grow pool grow return,0.000000,0.000000
1,2014-03-10 11:51:06.000,0,True,total waste money joke theu work bottle result,-0.100000,0.375000
3,2022-07-31 19:20:34.963,0,True,good value product great price taste great notice hydration like product like liquid iv messy try regular water bottle think buy finish,0.420000,0.515385
5,2019-12-23 22:50:28.285,0,True,perfect perfect gift baby shower,1.000000,1.000000
1,2018-07-06 01:54:10.769,0,True,unexpected flavor know suppose add sugar expect frost sweet describe flavor texture similar eat crisco grainy like flour mix,0.150000,0.683333
4,2022-07-07 18:23:36.077,3,True,love,0.500000,0.600000
5,2014-11-08 19:42:56.000,1,True,favorite good fragrant lotion massage find smell divine glide like silk little long way,0.240625,0.625000
5,2021-04-03 22:34:24.492,0,True,great old dishwasher new stuff work old dishwasher,0.284091,0.401136
5,2019-11-22 19:50:04.697,0,True,obsessed smell uk notice laundry smell amazing unlike use north america randomly pick ariel airport try fall love smell expensive pick tide grocery store smell addict love laundry smell good free shipping yay,0.150000,0.712500
5,2019-12-17 00:03:58.289,2,True,comfort product game changer tool help bed sore mother develop hospital nursing facility use properly aid healing pressure ulcer,-0.200000,0.250000
1,2020-10-27 16:40:10.917,0,True,waste money use month catch lint buy product,-0.200000,0.000000
5,2020-08-07 07:04:26.336,0,True,good buy love flavor antioxidant health benefit plus purchase,0.600000,0.600000
5,2022-08-20 21:00:07.360,0,True,good overall good overall use knife project ..,0.350000,0.300000
5,2021-01-06 16:19:55.323,0,True,company prompt issue product find cloche glass bottle fireplace attractive functional,0.800000,1.000000
5,2020-08-11 16:12:27.209,0,True,easy nose seasonal allergy lot tissue like lotion option dry nose red sore package nicely box dent open,0.193333,0.586667
5,2018-10-25 15:51:12.525,1,True,good product decide tend ear infection showering happy set use shower try sleep noisy try suppose mold ear like work soft feeling suggest mom want,0.533333,0.650000
5,2013-05-11 20:33:05.000,0,True,generic oral toothbrush refill work long expensive refill,-0.183333,0.366667
1,2019-03-05 18:00:16.892,0,True,worth money wax zero hold especially compare strong wax sell amazon wax perpetually feld greasy far oil bottle work ... difficult run minimally beard,0.026190,0.661905
5,2015-06-10 17:39:40.000,0,True,happy expect fast shipping,0.500000,0.800000
5,2019-06-27 21:28:17.572,1,True,premium grass fed beef gelatin powder help joint,0.000000,0.000000
3,2023-03-09 20:43:59.537,0,True,impressive stone pointy blanket super cute notice january pattern januarys color super cute impressed,0.611111,0.888889
1,2015-11-26 08:47:50.000,2,True,feel like cheap plastic cheap mold ... device long read people experience trouble come mouth throat tool dang sharp scratch bleed try different tool feel like cheap plastic cheap mold finish far sharp use garbage,0.120000,0.650000
